Freq.,Vvo/Vvi
4.48745389933045e+000,-1.47550196704529e-001,1.79632450884323e+002
4.49779854893201e+000,-1.47550203047004e-001,1.79631603596084e+002
4.50816704541373e+000,-1.47550209418432e-001,1.79630754354644e+002
4.51855944374835e+000,-1.47550215819351e-001,1.79629903155499e+002
4.52897579903533e+000,-1.47550222249869e-001,1.79629049994138e+002
4.53941616650115e+000,-1.47550228709984e-001,1.79628194866037e+002
4.54988060149960e+000,-1.47550235200015e-001,1.79627337766662e+002
4.56036915951208e+000,-1.47550241719967e-001,1.79626478691468e+002
4.57088189614786e+000,-1.47550248269983e-001,1.79625617635901e+002
4.58141886714444e+000,-1.47550254850217e-001,1.79624754595396e+002
4.59198012836779e+000,-1.47550261460877e-001,1.79623889565378e+002
4.60256573581266e+000,-1.47550268102076e-001,1.79623022541258e+002
4.61317574560290e+000,-1.47550274773873e-001,1.79622153518442e+002
4.62381021399170e+000,-1.47550281476507e-001,1.79621282492321e+002
4.63446919736198e+000,-1.47550288209946e-001,1.79620409458277e+002
4.64515275222659e+000,-1.47550294974685e-001,1.79619534411682e+002
4.65586093522868e+000,-1.47550301770409e-001,1.79618657347896e+002
4.66659380314198e+000,-1.47550308597693e-001,1.79617778262269e+002
4.67735141287107e+000,-1.47550315456349e-001,1.79616897150140e+002
4.68813382145174e+000,-1.47550322346696e-001,1.79616014006837e+002
4.69894108605124e+000,-1.47550329268987e-001,1.79615128827679e+002
4.70977326396861e+000,-1.47550336223114e-001,1.79614241607972e+002
4.72063041263498e+000,-1.47550343209328e-001,1.79613352343012e+002
4.73151258961388e+000,-1.47550350227815e-001,1.79612461028085e+002
4.74241985260152e+000,-1.47550357278660e-001,1.79611567658464e+002
4.75335225942712e+000,-1.47550364362112e-001,1.79610672229414e+002
4.76430986805322e+000,-1.47550371478232e-001,1.79609774736186e+002
4.77529273657597e+000,-1.47550378627133e-001,1.79608875174022e+002
4.78630092322545e+000,-1.47550385809106e-001,1.79607973538153e+002
4.79733448636595e+000,-1.47550393024146e-001,1.79607069823799e+002
4.80839348449634e+000,-1.47550400272470e-001,1.79606164026168e+002
4.81947797625033e+000,-1.47550407554501e-001,1.79605256140457e+002
4.83058802039678e+000,-1.47550414869897e-001,1.79604346161854e+002
4.84172367584004e+000,-1.47550422219129e-001,1.79603434085532e+002
4.85288500162026e+000,-1.47550429602424e-001,1.79602519906658e+002
4.86407205691366e+000,-1.47550437019583e-001,1.79601603620384e+002
4.87528490103291e+000,-1.47550444471095e-001,1.79600685221851e+002
4.88652359342738e+000,-1.47550451956904e-001,1.79599764706191e+002
4.89778819368350e+000,-1.47550459477358e-001,1.79598842068523e+002
4.90907876152507e+000,-1.47550467032445e-001,1.79597917303955e+002
4.92039535681354e+000,-1.47550474622416e-001,1.79596990407585e+002
4.93173803954839e+000,-1.47550482247587e-001,1.79596061374497e+002
4.94310686986738e+000,-1.47550489907732e-001,1.79595130199767e+002
4.95450190804693e+000,-1.47550497603270e-001,1.79594196878457e+002
4.96592321450238e+000,-1.47550505334428e-001,1.79593261405620e+002
4.97737084978838e+000,-1.47550513101158e-001,1.79592323776294e+002
4.98884487459914e+000,-1.47550520903761e-001,1.79591383985509e+002
5.00034534976880e+000,-1.47550528742525e-001,1.79590442028283e+002
5.01187233627174e+000,-1.47550536617265e-001,1.79589497899621e+002
5.02342589522288e+000,-1.47550544528406e-001,1.79588551594517e+002
5.03500608787806e+000,-1.47550552476080e-001,1.79587603107954e+002
5.04661297563429e+000,-1.47550560460728e-001,1.79586652434904e+002
5.05824662003014e+000,-1.47550568481826e-001,1.79585699570326e+002
5.06990708274604e+000,-1.47550576540065e-001,1.79584744509168e+002
5.08159442560460e+000,-1.47550584635476e-001,1.79583787246367e+002
5.09330871057095e+000,-1.47550592768433e-001,1.79582827776846e+002
5.10504999975305e+000,-1.47550600938726e-001,1.79581866095520e+002
5.11681835540207e+000,-1.47550609146779e-001,1.79580902197289e+002
5.12861383991264e+000,-1.47550617392674e-001,1.79579936077043e+002
5.14043651582324e+000,-1.47550625676705e-001,1.79578967729660e+002
5.15228644581655e+000,-1.47550633999012e-001,1.79577997150005e+002
5.16416369271969e+000,-1.47550642359600e-001,1.79577024332932e+002
5.17606831950465e+000,-1.47550650758759e-001,1.79576049273285e+002
5.18800038928859e+000,-1.47550659196953e-001,1.79575071965892e+002
5.19995996533413e+000,-1.47550667673824e-001,1.79574092405573e+002
5.21194711104977e+000,-1.47550676189871e-001,1.79573110587134e+002
5.22396188999016e+000,-1.47550684745381e-001,1.79572126505370e+002
5.23600436585647e+000,-1.47550693340265e-001,1.79571140155063e+002
5.24807460249669e+000,-1.47550701974777e-001,1.79570151530983e+002
5.26017266390602e+000,-1.47550710649224e-001,1.79569160627889e+002
5.27229861422718e+000,-1.47550719363687e-001,1.79568167440527e+002
5.28445251775076e+000,-1.47550728118250e-001,1.79567171963632e+002
5.29663443891553e+000,-1.47550736913468e-001,1.79566174191925e+002
5.30884444230883e+000,-1.47550745749106e-001,1.79565174120116e+002
5.32108259266689e+000,-1.47550754625494e-001,1.79564171742904e+002
5.33334895487515e+000,-1.47550763542898e-001,1.79563167054973e+002
5.34564359396866e+000,-1.47550772501593e-001,1.79562160050998e+002
5.35796657513235e+000,-1.47550781501491e-001,1.79561150725638e+002
5.37031796370146e+000,-1.47550790542988e-001,1.79560139073542e+002
5.38269782516181e+000,-1.47550799626112e-001,1.79559125089347e+002
5.39510622515020e+000,-1.47550808751325e-001,1.79558108767677e+002
5.40754322945473e+000,-1.47550817918646e-001,1.79557090103144e+002
5.42000890401516e+000,-1.47550827128151e-001,1.79556069090346e+002
5.43250331492325e+000,-1.47550836380264e-001,1.79555045723870e+002
5.44502652842313e+000,-1.47550845675017e-001,1.79554019998290e+002
5.45757861091162e+000,-1.47550855012790e-001,1.79552991908168e+002
5.47015962893863e+000,-1.47550864393503e-001,1.79551961448054e+002
5.48276964920745e+000,-1.47550873817502e-001,1.79550928612484e+002
5.49540873857515e+000,-1.47550883285175e-001,1.79549893395981e+002
5.50807696405294e+000,-1.47550892796378e-001,1.79548855793057e+002
5.52077439280647e+000,-1.47550902351509e-001,1.79547815798212e+002
5.53350109215626e+000,-1.47550911950780e-001,1.79546773405930e+002
5.54625712957800e+000,-1.47550921594266e-001,1.79545728610686e+002
5.55904257270293e+000,-1.47550931282564e-001,1.79544681406940e+002
5.57185748931819e+000,-1.47550941015300e-001,1.79543631789139e+002
5.58470194736719e+000,-1.47550950793014e-001,1.79542579751720e+002
5.59757601494998e+000,-1.47550960615851e-001,1.79541525289103e+002
5.61047976032359e+000,-1.47550970483978e-001,1.79540468395699e+002
5.62341325190237e+000,-1.47550980397843e-001,1.79539409065903e+002
5.63637655825842e+000,-1.47550990357328e-001,1.79538347294100e+002
5.64936974812190e+000,-1.47551000362832e-001,1.79537283074659e+002
5.66239289038140e+000,-1.47551010414473e-001,1.79536216401939e+002
5.67544605408434e+000,-1.47551020512631e-001,1.79535147270285e+002
5.68852930843728e+000,-1.47551030657167e-001,1.79534075674027e+002
5.70164272280634e+000,-1.47551040848597e-001,1.79533001607484e+002
5.71478636671753e+000,-1.47551051087139e-001,1.79531925064961e+002
5.72796030985715e+000,-1.47551061372860e-001,1.79530846040752e+002
5.74116462207213e+000,-1.47551071706187e-001,1.79529764529135e+002
5.75439937337042e+000,-1.47551082087209e-001,1.79528680524375e+002
5.76766463392135e+000,-1.47551092516014e-001,1.79527594020726e+002
5.78096047405602e+000,-1.47551102993023e-001,1.79526505012427e+002
5.79428696426765e+000,-1.47551113518450e-001,1.79525413493705e+002
5.80764417521196e+000,-1.47551124092216e-001,1.79524319458772e+002
5.82103217770755e+000,-1.47551134715019e-001,1.79523222901827e+002
5.83445104273628e+000,-1.47551145386779e-001,1.79522123817057e+002
5.84790084144364e+000,-1.47551156107785e-001,1.79521022198635e+002
5.86138164513911e+000,-1.47551166878452e-001,1.79519918040720e+002
5.87489352529659e+000,-1.47551177698546e-001,1.79518811337457e+002
5.88843655355471e+000,-1.47551188568650e-001,1.79517702082980e+002
5.90201080171726e+000,-1.47551199489163e-001,1.79516590271406e+002
5.91561634175355e+000,-1.47551210459780e-001,1.79515475896842e+002
5.92925324579881e+000,-1.47551221481204e-001,1.79514358953379e+002
5.94292158615453e+000,-1.47551232553494e-001,1.79513239435095e+002
5.95662143528891e+000,-1.47551243676745e-001,1.79512117336055e+002
5.97035286583717e+000,-1.47551254851534e-001,1.79510992650308e+002
5.98411595060199e+000,-1.47551266077736e-001,1.79509865371893e+002
5.99791076255389e+000,-1.47551277355802e-001,1.79508735494832e+002
6.01173737483157e+000,-1.47551288685979e-001,1.79507603013136e+002
6.02559586074237e+000,-1.47551300068324e-001,1.79506467920799e+002
6.03948629376258e+000,-1.47551311503469e-001,1.79505330211803e+002
6.05340874753792e+000,-1.47551322991166e-001,1.79504189880118e+002
6.06736329588383e+000,-1.47551334532027e-001,1.79503046919695e+002
6.08135001278596e+000,-1.47551346126059e-001,1.79501901324477e+002
6.09536897240047e+000,-1.47551357773593e-001,1.79500753088388e+002
6.10942024905449e+000,-1.47551369474849e-001,1.79499602205342e+002
6.12350391724650e+000,-1.47551381230252e-001,1.79498448669235e+002
6.13762005164671e+000,-1.47551393039849e-001,1.79497292473953e+002
6.15176872709744e+000,-1.47551404903976e-001,1.79496133613365e+002
6.16595001861358e+000,-1.47551416822656e-001,1.79494972081327e+002
6.18016400138291e+000,-1.47551428796553e-001,1.79493807871681e+002
6.19441075076657e+000,-1.47551440825641e-001,1.79492640978254e+002
6.20869034229938e+000,-1.47551452910403e-001,1.79491471394860e+002
6.22300285169034e+000,-1.47551465050727e-001,1.79490299115297e+002
6.23734835482293e+000,-1.47551477247260e-001,1.79489124133350e+002
6.25172692775560e+000,-1.47551489500007e-001,1.79487946442789e+002
6.26613864672209e+000,-1.47551501809461e-001,1.79486766037371e+002
6.28058358813191e+000,-1.47551514175518e-001,1.79485582910837e+002
6.29506182857070e+000,-1.47551526598645e-001,1.79484397056915e+002
6.30957344480066e+000,-1.47551539079220e-001,1.79483208469316e+002
6.32411851376092e+000,-1.47551551617378e-001,1.79482017141739e+002
6.33869711256799e+000,-1.47551564213453e-001,1.79480823067869e+002
6.35330931851615e+000,-1.47551576867540e-001,1.79479626241373e+002
6.36795520907787e+000,-1.47551589580136e-001,1.79478426655907e+002
6.38263486190420e+000,-1.47551602351192e-001,1.79477224305110e+002
6.39734835482519e+000,-1.47551615181464e-001,1.79476019182608e+002
6.41209576585032e+000,-1.47551628070918e-001,1.79474811282012e+002
6.42687717316890e+000,-1.47551641019799e-001,1.79473600596916e+002
6.44169265515047e+000,-1.47551654028423e-001,1.79472387120903e+002
6.45654229034525e+000,-1.47551667097174e-001,1.79471170847538e+002
6.47142615748452e+000,-1.47551680226223e-001,1.79469951770373e+002
6.48634433548107e+000,-1.47551693415784e-001,1.79468729882944e+002
6.50129690342959e+000,-1.47551706666258e-001,1.79467505178773e+002
6.51628394060711e+000,-1.47551719977913e-001,1.79466277651368e+002
6.53130552647340e+000,-1.47551733351022e-001,1.79465047294219e+002
6.54636174067142e+000,-1.47551746785922e-001,1.79463814100803e+002
6.56145266302772e+000,-1.47551760282670e-001,1.79462578064582e+002
6.57657837355287e+000,-1.47551773841844e-001,1.79461339179004e+002
6.59173895244188e+000,-1.47551787463594e-001,1.79460097437498e+002
6.60693448007462e+000,-1.47551801148140e-001,1.79458852833482e+002
6.62216503701627e+000,-1.47551814895808e-001,1.79457605360357e+002
6.63743070401774e+000,-1.47551828706999e-001,1.79456355011510e+002
6.65273156201606e+000,-1.47551842581911e-001,1.79455101780309e+002
6.66806769213487e+000,-1.47551856521001e-001,1.79453845660112e+002
6.68343917568479e+000,-1.47551870524210e-001,1.79452586644259e+002
6.69884609416390e+000,-1.47551884592144e-001,1.79451324726074e+002
6.71428852925816e+000,-1.47551898725044e-001,1.79450059898866e+002
6.72976656284181e+000,-1.47551912923083e-001,1.79448792155930e+002
6.74528027697785e+000,-1.47551927186787e-001,1.79447521490544e+002
6.76082975391844e+000,-1.47551941516233e-001,1.79446247895971e+002
6.77641507610537e+000,-1.47551955911945e-001,1.79444971365459e+002
6.79203632617046e+000,-1.47551970373905e-001,1.79443691892240e+002
6.80769358693603e+000,-1.47551984902727e-001,1.79442409469530e+002
6.82338694141531e+000,-1.47551999498525e-001,1.79441124090530e+002
6.83911647281290e+000,-1.47552014161874e-001,1.79439835748425e+002
6.85488226452522e+000,-1.47552028892646e-001,1.79438544436384e+002
6.87068440014092e+000,-1.47552043691668e-001,1.79437250147560e+002
6.88652296344136e+000,-1.47552058558877e-001,1.79435952875092e+002
6.90239803840101e+000,-1.47552073494835e-001,1.79434652612102e+002
6.91830970918795e+000,-1.47552088499479e-001,1.79433349351695e+002
6.93425806016428e+000,-1.47552103573430e-001,1.79432043086963e+002
6.95024317588655e+000,-1.47552118716996e-001,1.79430733810978e+002
6.96626514110626e+000,-1.47552133930496e-001,1.79429421516800e+002
6.98232404077029e+000,-1.47552149214352e-001,1.79428106197471e+002
6.99841996002130e+000,-1.47552164568484e-001,1.79426787846018e+002
7.01455298419828e+000,-1.47552179993631e-001,1.79425466455449e+002
7.03072319883690e+000,-1.47552195489857e-001,1.79424142018761e+002
7.04693068967003e+000,-1.47552211057680e-001,1.79422814528929e+002
7.06317554262818e+000,-1.47552226697383e-001,1.79421483978918e+002
7.07945784383993e+000,-1.47552242409327e-001,1.79420150361671e+002
7.09577767963244e+000,-1.47552258193612e-001,1.79418813670118e+002
7.11213513653183e+000,-1.47552274050815e-001,1.79417473897172e+002
7.12853030126374e+000,-1.47552289981280e-001,1.79416131035730e+002
7.14496326075367e+000,-1.47552305985226e-001,1.79414785078672e+002
7.16143410212755e+000,-1.47552322063001e-001,1.79413436018862e+002
7.17794291271215e+000,-1.47552338215029e-001,1.79412083849147e+002
7.19448978003552e+000,-1.47552354441641e-001,1.79410728562359e+002
7.21107479182752e+000,-1.47552370743105e-001,1.79409370151311e+002
7.22769803602022e+000,-1.47552387119870e-001,1.79408008608802e+002
7.24435960074841e+000,-1.47552403572183e-001,1.79406643927612e+002
7.26105957435006e+000,-1.47552420100470e-001,1.79405276100507e+002
7.27779804536675e+000,-1.47552436704859e-001,1.79403905120234e+002
7.29457510254419e+000,-1.47552453386047e-001,1.79402530979524e+002
7.31139083483267e+000,-1.47552470144208e-001,1.79401153671093e+002
7.32824533138754e+000,-1.47552486979695e-001,1.79399773187636e+002
7.34513868156964e+000,-1.47552503892917e-001,1.79398389521837e+002
7.36207097494585e+000,-1.47552520884160e-001,1.79397002666357e+002
7.37904230128949e+000,-1.47552537953730e-001,1.79395612613844e+002
7.39605275058086e+000,-1.47552555102300e-001,1.79394219356929e+002
7.41310241300765e+000,-1.47552572329901e-001,1.79392822888225e+002
7.43019137896548e+000,-1.47552589637142e-001,1.79391423200327e+002
7.44731973905836e+000,-1.47552607024044e-001,1.79390020285814e+002
7.46448758409913e+000,-1.47552624491466e-001,1.79388614137248e+002
7.48169500511000e+000,-1.47552642039174e-001,1.79387204747175e+002
7.49894209332301e+000,-1.47552659668027e-001,1.79385792108122e+002
7.51622894018050e+000,-1.47552677378281e-001,1.79384376212598e+002
7.53355563733562e+000,-1.47552695170242e-001,1.79382957053097e+002
7.55092227665278e+000,-1.47552713044279e-001,1.79381534622095e+002
7.56832895020818e+000,-1.47552731000919e-001,1.79380108912050e+002
7.58577575029027e+000,-1.47552749040270e-001,1.79378679915404e+002
7.60326276940025e+000,-1.47552767163107e-001,1.79377247624579e+002
7.62079010025255e+000,-1.47552785369627e-001,1.79375812031982e+002
7.63835783577533e+000,-1.47552803659941e-001,1.79374373130002e+002
7.65596606911098e+000,-1.47552822034774e-001,1.79372930911009e+002
7.67361489361660e+000,-1.47552840494478e-001,1.79371485367357e+002
7.69130440286451e+000,-1.47552859039282e-001,1.79370036491383e+002
7.70903469064271e+000,-1.47552877669708e-001,1.79368584275403e+002
7.72680585095542e+000,-1.47552896386111e-001,1.79367128711719e+002
7.74461797802358e+000,-1.47552915188890e-001,1.79365669792614e+002
7.76247116628531e+000,-1.47552934078515e-001,1.79364207510351e+002
7.78036551039643e+000,-1.47552953055192e-001,1.79362741857180e+002
7.79830110523097e+000,-1.47552972119571e-001,1.79361272825328e+002
7.81627804588168e+000,-1.47552991271877e-001,1.79359800407007e+002
7.83429642766049e+000,-1.47553010512639e-001,1.79358324594410e+002
7.85235634609909e+000,-1.47553029842251e-001,1.79356845379713e+002
7.87045789694935e+000,-1.47553049261006e-001,1.79355362755074e+002
7.88860117618391e+000,-1.47553068769295e-001,1.79353876712631e+002
7.90678627999661e+000,-1.47553088367622e-001,1.79352387244505e+002
7.92501330480307e+000,-1.47553108056604e-001,1.79350894342800e+002
7.94328234724117e+000,-1.47553127836453e-001,1.79349397999600e+002
7.96159350417153e+000,-1.47553147707394e-001,1.79347898206972e+002
7.97994687267811e+000,-1.47553167670236e-001,1.79346394956964e+002
7.99834255006862e+000,-1.47553187724983e-001,1.79344888241606e+002
8.01678063387513e+000,-1.47553207872435e-001,1.79343378052910e+002
8.03526122185450e+000,-1.47553228112843e-001,1.79341864382868e+002
8.05378441198899e+000,-1.47553248446841e-001,1.79340347223455e+002
8.07235030248670e+000,-1.47553268874478e-001,1.79338826566628e+002
8.09095899178214e+000,-1.47553289396469e-001,1.79337302404324e+002
8.10961057853672e+000,-1.47553310013251e-001,1.79335774728462e+002
8.12830516163930e+000,-1.47553330725006e-001,1.79334243530943e+002
8.14704284020670e+000,-1.47553351532417e-001,1.79332708803648e+002
8.16582371358423e+000,-1.47553372436077e-001,1.79331170538440e+002
8.18464788134620e+000,-1.47553393435940e-001,1.79329628727164e+002
8.20351544329648e+000,-1.47553414532994e-001,1.79328083361645e+002
8.22242649946900e+000,-1.47553435727142e-001,1.79326534433689e+002
8.24138115012831e+000,-1.47553457019231e-001,1.79324981935085e+002
8.26037949577007e+000,-1.47553478409632e-001,1.79323425857601e+002
8.27942163712162e+000,-1.47553499898648e-001,1.79321866192987e+002
8.29850767514250e+000,-1.47553521486909e-001,1.79320302932974e+002
8.31763771102498e+000,-1.47553543174957e-001,1.79318736069273e+002
8.33681184619461e+000,-1.47553564962792e-001,1.79317165593577e+002
8.35603018231074e+000,-1.47553586851334e-001,1.79315591497560e+002
8.37529282126708e+000,-1.47553608840971e-001,1.79314013772876e+002
8.39459986519222e+000,-1.47553630932066e-001,1.79312432411160e+002
8.41395141645020e+000,-1.47553653124998e-001,1.79310847404028e+002
8.43334757764100e+000,-1.47553675420446e-001,1.79309258743076e+002
8.45278845160114e+000,-1.47553697818746e-001,1.79307666419881e+002
8.47227414140420e+000,-1.47553720320451e-001,1.79306070426001e+002
8.49180475036137e+000,-1.47553742926186e-001,1.79304470752975e+002
8.51138038202199e+000,-1.47553765636107e-001,1.79302867392320e+002
8.53100114017411e+000,-1.47553788450724e-001,1.79301260335536e+002
8.55066712884505e+000,-1.47553811370868e-001,1.79299649574102e+002
8.57037845230191e+000,-1.47553834396767e-001,1.79298035099479e+002
8.59013521505216e+000,-1.47553857528796e-001,1.79296416903106e+002
8.60993752184421e+000,-1.47553880767650e-001,1.79294794976404e+002
8.62978547766790e+000,-1.47553904113729e-001,1.79293169310774e+002
8.64967918775513e+000,-1.47553927567717e-001,1.79291539897597e+002
8.66961875758036e+000,-1.47553951129799e-001,1.79289906728233e+002
8.68960429286120e+000,-1.47553974800565e-001,1.79288269794024e+002
8.70963589955899e+000,-1.47553998580731e-001,1.79286629086291e+002
8.72971368387929e+000,-1.47554022470489e-001,1.79284984596335e+002
8.74983775227253e+000,-1.47554046470610e-001,1.79283336315436e+002
8.77000821143452e+000,-1.47554070581592e-001,1.79281684234857e+002
8.79022516830701e+000,-1.47554094803767e-001,1.79280028345837e+002
8.81048873007830e+000,-1.47554119137742e-001,1.79278368639598e+002
8.83079900418378e+000,-1.47554143583988e-001,1.79276705107340e+002
8.85115609830650e+000,-1.47554168143059e-001,1.79275037740243e+002
8.87156012037775e+000,-1.47554192815509e-001,1.79273366529466e+002
8.89201117857762e+000,-1.47554217601866e-001,1.79271691466150e+002
8.91250938133559e+000,-1.47554242502609e-001,1.79270012541412e+002
8.93305483733108e+000,-1.47554267518182e-001,1.79268329746352e+002
8.95364765549406e+000,-1.47554292649232e-001,1.79266643072048e+002
8.97428794500561e+000,-1.47554317896465e-001,1.79264952509557e+002
8.99497581529847e+000,-1.47554343259903e-001,1.79263258049915e+002
9.01571137605768e+000,-1.47554368740662e-001,1.79261559684139e+002
9.03649473722112e+000,-1.47554394338875e-001,1.79259857403225e+002
9.05732600898010e+000,-1.47554420055401e-001,1.79258151198146e+002
9.07820530177995e+000,-1.47554445890522e-001,1.79256441059858e+002
9.09913272632061e+000,-1.47554471844855e-001,1.79254726979292e+002
9.12010839355718e+000,-1.47554497919030e-001,1.79253008947361e+002
9.14113241470058e+000,-1.47554524113426e-001,1.79251286954956e+002
9.16220490121807e+000,-1.47554550428718e-001,1.79249560992947e+002
9.18332596483388e+000,-1.47554576865483e-001,1.79247831052184e+002
9.20449571752978e+000,-1.47554603424481e-001,1.79246097123494e+002
9.22571427154569e+000,-1.47554630105819e-001,1.79244359197685e+002
9.24698173938028e+000,-1.47554656910323e-001,1.79242617265541e+002
9.26829823379154e+000,-1.47554683838584e-001,1.79240871317828e+002
9.28966386779741e+000,-1.47554710891231e-001,1.79239121345288e+002
9.31107875467634e+000,-1.47554738068644e-001,1.79237367338644e+002
9.33254300796795e+000,-1.47554765371358e-001,1.79235609288595e+002
9.35405674147355e+000,-1.47554792800274e-001,1.79233847185821e+002
9.37562006925683e+000,-1.47554820355767e-001,1.79232081020979e+002
9.39723310564440e+000,-1.47554848038244e-001,1.79230310784705e+002
9.41889596522643e+000,-1.47554875848651e-001,1.79228536467614e+002
9.44060876285725e+000,-1.47554903787508e-001,1.79226758060298e+002
9.46237161365594e+000,-1.47554931855026e-001,1.79224975553328e+002
9.48418463300697e+000,-1.47554960052408e-001,1.79223188937254e+002
9.50604793656081e+000,-1.47554988379671e-001,1.79221398202604e+002
9.52796164023451e+000,-1.47555016837633e-001,1.79219603339882e+002
9.54992586021234e+000,-1.47555045427190e-001,1.79217804339572e+002
9.57194071294642e+000,-1.47555074148549e-001,1.79216001192137e+002
9.59400631515731e+000,-1.47555103002429e-001,1.79214193888017e+002
9.61612278383462e+000,-1.47555131989498e-001,1.79212382417629e+002
9.63829023623767e+000,-1.47555161110403e-001,1.79210566771369e+002
9.66050878989609e+000,-1.47555190365764e-001,1.79208746939610e+002
9.68277856261044e+000,-1.47555219756119e-001,1.79206922912704e+002
9.70509967245284e+000,-1.47555249281940e-001,1.79205094680981e+002
9.72747223776759e+000,-1.47555278944257e-001,1.79203262234746e+002
9.74989637717181e+000,-1.47555308743391e-001,1.79201425564286e+002
9.77237220955604e+000,-1.47555338680024e-001,1.79199584659861e+002
9.79489985408492e+000,-1.47555368754756e-001,1.79197739511711e+002
9.81747943019777e+000,-1.47555398968341e-001,1.79195890110054e+002
9.84011105760925e+000,-1.47555429321416e-001,1.79194036445084e+002
9.86279485631002e+000,-1.47555459814596e-001,1.79192178506974e+002
9.88553094656729e+000,-1.47555490448499e-001,1.79190316285872e+002
9.90831944892558e+000,-1.47555521223701e-001,1.79188449771906e+002
9.93116048420723e+000,-1.47555552141049e-001,1.79186578955179e+002
9.95405417351316e+000,-1.47555583200871e-001,1.79184703825773e+002
9.97700063822342e+000,-1.47555614404342e-001,1.79182824373745e+002
9.99999999999788e+000,-1.47555645751629e-001,1.79180940589130e+002
1.00230523807769e+001,-1.47555677243677e-001,1.79179052461943e+002
1.00461579027818e+001,-1.47555708881021e-001,1.79177159982171e+002
1.00693166885159e+001,-1.47555740664450e-001,1.79175263139780e+002
1.00925288607647e+001,-1.47555772594446e-001,1.79173361924715e+002
1.01157945425968e+001,-1.47555804672028e-001,1.79171456326894e+002
1.01391138573646e+001,-1.47555836897433e-001,1.79169546336216e+002
1.01624869287048e+001,-1.47555869271539e-001,1.79167631942552e+002
1.01859138805390e+001,-1.47555901795111e-001,1.79165713135753e+002
1.02093948370746e+001,-1.47555934468757e-001,1.79163789905646e+002
1.02329299228054e+001,-1.47555967293281e-001,1.79161862242034e+002
1.02565192625119e+001,-1.47556000269399e-001,1.79159930134696e+002
1.02801629812625e+001,-1.47556033397490e-001,1.79157993573389e+002
1.03038612044140e+001,-1.47556066678657e-001,1.79156052547846e+002
1.03276140576118e+001,-1.47556100113224e-001,1.79154107047775e+002
1.03514216667912e+001,-1.47556133702230e-001,1.79152157062860e+002
1.03752841581779e+001,-1.47556167446280e-001,1.79150202582765e+002
1.03992016582884e+001,-1.47556201346050e-001,1.79148243597126e+002
1.04231742939308e+001,-1.47556235402319e-001,1.79146280095556e+002
1.04472021922058e+001,-1.47556269615563e-001,1.79144312067647e+002
1.04712854805068e+001,-1.47556303986953e-001,1.79142339502962e+002
1.04954242865210e+001,-1.47556338516566e-001,1.79140362391044e+002
1.05196187382300e+001,-1.47556373205874e-001,1.79138380721410e+002
1.05438689639103e+001,-1.47556408055240e-001,1.79136394483555e+002
1.05681750921343e+001,-1.47556443065399e-001,1.79134403666946e+002
1.05925372517706e+001,-1.47556478237221e-001,1.79132408261029e+002
1.06169555719850e+001,-1.47556513571371e-001,1.79130408255224e+002
1.06414301822409e+001,-1.47556549068342e-001,1.79128403638927e+002
1.06659612123003e+001,-1.47556584729360e-001,1.79126394401511e+002
1.06905487922243e+001,-1.47556620554898e-001,1.79124380532322e+002
1.07151930523738e+001,-1.47556656545792e-001,1.79122362020683e+002
1.07398941234102e+001,-1.47556692702735e-001,1.79120338855892e+002
1.07646521362960e+001,-1.47556729026717e-001,1.79118311027223e+002
1.07894672222960e+001,-1.47556765518187e-001,1.79116278523923e+002
1.08143395129771e+001,-1.47556802178074e-001,1.79114241335217e+002
1.08392691402097e+001,-1.47556839007235e-001,1.79112199450305e+002
1.08642562361683e+001,-1.47556876006375e-001,1.79110152858359e+002
1.08893009333320e+001,-1.47556913176201e-001,1.79108101548529e+002
1.09144033644852e+001,-1.47556950517449e-001,1.79106045509940e+002
1.09395636627186e+001,-1.47556988031263e-001,1.79103984731690e+002
1.09647819614295e+001,-1.47557025718042e-001,1.79101919202853e+002
1.09900583943229e+001,-1.47557063578796e-001,1.79099848912479e+002
1.10153930954118e+001,-1.47557101614251e-001,1.79097773849589e+002
1.10407861990184e+001,-1.47557139825366e-001,1.79095694003184e+002
1.10662378397743e+001,-1.47557178212876e-001,1.79093609362235e+002
1.10917481526216e+001,-1.47557216777221e-001,1.79091519915691e+002
1.11173172728135e+001,-1.47557255519811e-001,1.79089425652472e+002
1.11429453359149e+001,-1.47557294441080e-001,1.79087326561475e+002
1.11686324778032e+001,-1.47557333542033e-001,1.79085222631572e+002
1.11943788346691e+001,-1.47557372823449e-001,1.79083113851607e+002
1.12201845430172e+001,-1.47557412286174e-001,1.79081000210400e+002
1.12460497396668e+001,-1.47557451930991e-001,1.79078881696744e+002
1.12719745617527e+001,-1.47557491758734e-001,1.79076758299408e+002
1.12979591467256e+001,-1.47557531770246e-001,1.79074630007132e+002
1.13240036323531e+001,-1.47557571966524e-001,1.79072496808634e+002
1.13501081567207e+001,-1.47557612348214e-001,1.79070358692603e+002
1.13762728582319e+001,-1.47557652916389e-001,1.79068215647703e+002
1.14024978756092e+001,-1.47557693671580e-001,1.79066067662572e+002
1.14287833478953e+001,-1.47557734614976e-001,1.79063914725821e+002
1.14551294144529e+001,-1.47557775747483e-001,1.79061756826036e+002
1.14815362149664e+001,-1.47557817069690e-001,1.79059593951775e+002
1.15080038894419e+001,-1.47557858582543e-001,1.79057426091572e+002
1.15345325782084e+001,-1.47557900286912e-001,1.79055253233932e+002
